dt_data_competencia,nm_adm_desl,cd_uf,nm_uf,cd_divisao,nm_grupo,nm_divisao,saldo_total
2025-03-01,Admitido,42,Santa Catarina,14,Confecção de artigos do vestuário e acessórios,Confecção de artigos do vestuário e acessórios,6226.0
2025-03-01,Desligado,42,Santa Catarina,14,Fabricação de artigos de malharia e tricotagem,Confecção de artigos do vestuário e acessórios,-173.0
2025-03-01,Desligado,42,Santa Catarina,15,Curtimento e outras preparações de couro,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",-65.0
2025-03-01,Admitido,42,Santa Catarina,15,Curtimento e outras preparações de couro,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",47.0
2025-03-01,Admitido,42,Santa Catarina,15,Fabricação de artigos para viagem e de artefatos diversos de couro,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",68.0
2025-03-01,Desligado,42,Santa Catarina,15,Fabricação de artigos para viagem e de artefatos diversos de couro,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",-49.0
2025-03-01,Admitido,42,Santa Catarina,15,Fabricação de calçados,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",316.0
2025-03-01,Admitido,42,Santa Catarina,15,"Fabricação de partes para calçados, de qualquer material","Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",62.0
2025-03-01,Desligado,42,Santa Catarina,15,Fabricação de calçados,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",-298.0
2025-03-01,Desligado,42,Santa Catarina,15,"Fabricação de partes para calçados, de qualquer material","Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",-79.0
2025-03-01,Admitido,42,Santa Catarina,16,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de produtos de madeira,1576.0
2025-03-01,Desligado,42,Santa Catarina,16,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de produtos de madeira,-1416.0
2025-03-01,Desligado,42,Santa Catarina,16,Desdobramento de madeira,Fabricação de produtos de madeira,-807.0
2025-03-01,Admitido,42,Santa Catarina,16,Desdobramento de madeira,Fabricação de produtos de madeira,813.0
2025-03-01,Desligado,42,Santa Catarina,17,"Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de celulose, papel e produtos de papel",-226.0
2025-03-01,Admitido,42,Santa Catarina,17,"Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de celulose, papel e produtos de papel",214.0
2025-03-01,Admitido,42,Santa Catarina,17,Fabricação de celulose e outras pastas para a fabricação de papel,"Fabricação de celulose, papel e produtos de papel",1.0
2025-03-01,Admitido,42,Santa Catarina,17,"Fabricação de papel, cartolina e papel-cartão","Fabricação de celulose, papel e produtos de papel",292.0
2025-03-01,Desligado,42,Santa Catarina,17,Fabricação de celulose e outras pastas para a fabricação de papel,"Fabricação de celulose, papel e produtos de papel",-2.0
2025-03-01,Desligado,42,Santa Catarina,17,"Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de celulose, papel e produtos de papel",-395.0
2025-03-01,Desligado,42,Santa Catarina,17,"Fabricação de papel, cartolina e papel-cartão","Fabricação de celulose, papel e produtos de papel",-286.0
2025-03-01,Admitido,42,Santa Catarina,17,"Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de celulose, papel e produtos de papel",421.0
2025-03-01,Admitido,42,Santa Catarina,18,Serviços de pré-impressão e acabamentos gráficos,Impressão e reprodução de gravações,48.0
2025-03-01,Desligado,42,Santa Catarina,18,Serviços de pré-impressão e acabamentos gráficos,Impressão e reprodução de gravações,-28.0
2025-03-01,Admitido,42,Santa Catarina,18,Atividade de impressão,Impressão e reprodução de gravações,254.0
2025-03-01,Desligado,42,Santa Catarina,18,Atividade de impressão,Impressão e reprodução de gravações,-258.0
2025-03-01,Desligado,42,Santa Catarina,19,Coquerias,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",-1.0
2025-03-01,Admitido,42,Santa Catarina,19,Coquerias,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",1.0
2025-03-01,Desligado,42,Santa Catarina,19,Fabricação de produtos derivados do petróleo,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",-5.0
2025-03-01,Admitido,42,Santa Catarina,19,Fabricação de produtos derivados do petróleo,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",4.0
2025-03-01,Admitido,42,Santa Catarina,19,Fabricação de biocombustíveis,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",4.0
2025-03-01,Desligado,42,Santa Catarina,19,Fabricação de biocombustíveis,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",-3.0
2025-03-01,Desligado,42,Santa Catarina,2,Atividades de apoio à produção florestal,Produção florestal,-127.0
2025-03-01,Admitido,42,Santa Catarina,2,Atividades de apoio à produção florestal,Produção florestal,185.0
2025-03-01,Admitido,42,Santa Catarina,2,Produção florestal - florestas nativas,Produção florestal,17.0
2025-03-01,Desligado,42,Santa Catarina,2,Produção florestal - florestas plantadas,Produção florestal,-243.0
2025-03-01,Admitido,42,Santa Catarina,2,Produção florestal - florestas plantadas,Produção florestal,245.0
2025-03-01,Desligado,42,Santa Catarina,2,Produção florestal - florestas nativas,Produção florestal,-7.0
2025-03-01,Admitido,42,Santa Catarina,20,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",Fabricação de produtos químicos,107.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de produtos químicos orgânicos,Fabricação de produtos químicos,-6.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de produtos químicos inorgânicos,Fabricação de produtos químicos,69.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de produtos químicos inorgânicos,Fabricação de produtos químicos,-75.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de defensivos agrícolas e desinfestantes domissanitários,Fabricação de produtos químicos,-13.0
2025-03-01,Desligado,42,Santa Catarina,20,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",Fabricação de produtos químicos,-110.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de fibras artificiais e sintéticas,Fabricação de produtos químicos,6.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de resinas e elastômeros,Fabricação de produtos químicos,66.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de produtos químicos orgânicos,Fabricação de produtos químicos,5.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de produtos e preparados químicos diversos,Fabricação de produtos químicos,-147.0
2025-03-01,Desligado,42,Santa Catarina,20,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal",Fabricação de produtos químicos,-178.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de resinas e elastômeros,Fabricação de produtos químicos,-58.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de produtos e preparados químicos diversos,Fabricação de produtos químicos,210.0
2025-03-01,Desligado,42,Santa Catarina,20,Fabricação de fibras artificiais e sintéticas,Fabricação de produtos químicos,-2.0
2025-03-01,Admitido,42,Santa Catarina,20,Fabricação de defensivos agrícolas e desinfestantes domissanitários,Fabricação de produtos químicos,26.0
2025-03-01,Admitido,42,Santa Catarina,20,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal",Fabricação de produtos químicos,207.0
2025-03-01,Desligado,42,Santa Catarina,21,Fabricação de produtos farmoquímicos,Fabricação de produtos farmoquímicos e farmacêuticos,-1.0
2025-03-01,Admitido,42,Santa Catarina,21,Fabricação de produtos farmoquímicos,Fabricação de produtos farmoquímicos e farmacêuticos,4.0
2025-03-01,Desligado,42,Santa Catarina,21,Fabricação de produtos farmacêuticos,Fabricação de produtos farmoquímicos e farmacêuticos,-73.0
2025-03-01,Admitido,42,Santa Catarina,21,Fabricação de produtos farmacêuticos,Fabricação de produtos farmoquímicos e farmacêuticos,88.0
2025-03-01,Admitido,42,Santa Catarina,22,Fabricação de produtos de borracha,Fabricação de produtos de borracha e de material plástico,175.0
2025-03-01,Desligado,42,Santa Catarina,22,Fabricação de produtos de material plástico,Fabricação de produtos de borracha e de material plástico,-2908.0
2025-03-01,Desligado,42,Santa Catarina,22,Fabricação de produtos de borracha,Fabricação de produtos de borracha e de material plástico,-163.0
2025-03-01,Admitido,42,Santa Catarina,22,Fabricação de produtos de material plástico,Fabricação de produtos de borracha e de material plástico,2816.0
2025-03-01,Admitido,42,Santa Catarina,23,Fabricação de cimento,Fabricação de produtos de minerais não metálicos,13.0
2025-03-01,Admitido,42,Santa Catarina,23,Fabricação de produtos cerâmicos,Fabricação de produtos de minerais não metálicos,476.0
2025-03-01,Admitido,42,Santa Catarina,23,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Fabricação de produtos de minerais não metálicos,818.0
2025-03-01,Admitido,42,Santa Catarina,23,Fabricação de vidro e de produtos do vidro,Fabricação de produtos de minerais não metálicos,148.0
2025-03-01,Desligado,42,Santa Catarina,23,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de produtos de minerais não metálicos,-208.0
2025-03-01,Desligado,42,Santa Catarina,23,Fabricação de produtos cerâmicos,Fabricação de produtos de minerais não metálicos,-445.0
2025-03-01,Desligado,42,Santa Catarina,23,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Fabricação de produtos de minerais não metálicos,-643.0
2025-03-01,Desligado,42,Santa Catarina,23,Fabricação de vidro e de produtos do vidro,Fabricação de produtos de minerais não metálicos,-150.0
2025-03-01,Admitido,42,Santa Catarina,23,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de produtos de minerais não metálicos,191.0
2025-03-01,Desligado,42,Santa Catarina,23,Fabricação de cimento,Fabricação de produtos de minerais não metálicos,-12.0
2025-03-01,Admitido,42,Santa Catarina,24,Metalurgia dos metais não ferrosos,Metalurgia,63.0
2025-03-01,Admitido,42,Santa Catarina,24,"Produção de tubos de aço, exceto tubos sem costura",Metalurgia,17.0
2025-03-01,Admitido,42,Santa Catarina,24,Siderurgia,Metalurgia,71.0
2025-03-01,Desligado,42,Santa Catarina,24,Siderurgia,Metalurgia,-76.0
2025-03-01,Desligado,42,Santa Catarina,24,Fundição,Metalurgia,-696.0
2025-03-01,Desligado,42,Santa Catarina,24,"Produção de tubos de aço, exceto tubos sem costura",Metalurgia,-31.0
2025-03-01,Desligado,42,Santa Catarina,24,Metalurgia dos metais não ferrosos,Metalurgia,-54.0
2025-03-01,Admitido,42,Santa Catarina,24,Fundição,Metalurgia,808.0
2025-03-01,Admitido,42,Santa Catarina,25,"Fabricação de artigos de cutelaria, de serralheria e ferramentas","Fabricação de produtos de metal, exceto máquinas e equipamentos",283.0
2025-03-01,Admitido,42,Santa Catarina,25,"Fabricação de tanques, reservatórios metálicos e caldeiras","Fabricação de produtos de metal, exceto máquinas e equipamentos",60.0
2025-03-01,Desligado,42,Santa Catarina,25,Fabricação de produtos de metal não especificados anteriormente,"Fabricação de produtos de metal, exceto máquinas e equipamentos",-776.0
2025-03-01,Admitido,42,Santa Catarina,25,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Fabricação de produtos de metal, exceto máquinas e equipamentos",746.0
2025-03-01,Desligado,42,Santa Catarina,25,Fabricação de estruturas metálicas e obras de caldeiraria pesada,"Fabricação de produtos de metal, exceto máquinas e equipamentos",-753.0
2025-03-01,Desligado,42,Santa Catarina,25,"Fabricação de artigos de cutelaria, de serralheria e ferramentas","Fabricação de produtos de metal, exceto máquinas e equipamentos",-261.0
2025-03-01,Desligado,42,Santa Catarina,25,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Fabricação de produtos de metal, exceto máquinas e equipamentos",-608.0
2025-03-01,Admitido,42,Santa Catarina,25,Fabricação de produtos de metal não especificados anteriormente,"Fabricação de produtos de metal, exceto máquinas e equipamentos",900.0
2025-03-01,Admitido,42,Santa Catarina,25,Fabricação de estruturas metálicas e obras de caldeiraria pesada,"Fabricação de produtos de metal, exceto máquinas e equipamentos",1024.0
2025-03-01,Desligado,42,Santa Catarina,25,"Fabricação de tanques, reservatórios metálicos e caldeiras","Fabricação de produtos de metal, exceto máquinas e equipamentos",-77.0
2025-03-01,Desligado,42,Santa Catarina,26,Fabricação de componentes eletrônicos,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",-45.0
