"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"420500","DIONÍSIO CERQUEIRA","SC","04/2007","876","","59758","","68,22",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2018","488","","86129","","176,49",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2018","480","","84572","","176,19",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2016","572","","82484","","144,20",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2016","548","","80565","","147,02",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2007","890","","60268","","67,72",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2012","1040","","130316","","125,30",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2007","854","","58893","","68,96",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2007","861","","71088","","82,56",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2012","1086","","123352","","113,58",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2018","478","","83660","","175,02",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2021","473","","46604","","98,53",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2021","473","","46586","","98,49",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2012","1078","","133986","","124,29",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2012","1072","","123600","","115,30",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2016","615","","81016,00","","131,73",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2016","620","","83046","","133,95",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2021","473","","45576","","96,36",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2018","482","","84578","","175,47",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2007","836","","68142","","81,51",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2016","570","","73985","","129,80",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2018","472","","79232","","167,86",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2016","550","","80768","","146,85",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2007","848","","58393","","68,86",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2021","474","","45645","","96,30",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2018","472","","78907","","167,18",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2018","458","","74467","","162,59",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2018","467","","73190","","156,72",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2018","466","","73623","","157,99",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2018","465","","73658","","158,40",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2021","474","","44450","","93,78",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2007","853","","69606","","81,60",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2007","879","","59713","","67,93",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2007","887","","60133","","67,79",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2006","892","","58702,00","","65,81",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2011","1110","","130780","","117,82",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2011","1183","","131882","","111,48",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2011","1085","","104399","","96,22",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2008","806","","73472","","91,16",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2011","1187","","110178","","92,82",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2008","796","","72454","","91,02",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2008","868","","71196","","82,02",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2011","1175","","131194","","111,65",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2011","1171","","130728","","111,64",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2011","1100","","130678,00","","118,80",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2008","803","","72900","","90,78",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2008","864","","71088","","82,28",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2011","1180","","131858","","111,74",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2008","841","","71658,00","","85,21",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2011","1188","","111234","","93,63",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2011","1105","","125362","","113,45",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2011","1106","","130560","","118,05",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2008","781","","72344","","92,63",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2008","836","","70670","","84,53",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2011","1102","","130442","","118,37",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2004","292","","23450","","80,31",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2008","825","","70228","","85,12",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2004","292","","23450","","80,31",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2008","837","","71202","","85,07",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2008","789","","71948,00","","91,19",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2008","784","","72438","","92,40",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2004","291","","23120","","79,45",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2009","793","","72078","","90,89",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2009","781","","67604","","86,56",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2004","575","","40343","","70,16",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2004","291","","23255","","79,91",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2004","419","","31679","","75,61",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2004","291","","23060","","79,24",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2004","740","","52158","","70,48",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2009","995","","88954","","89,40",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2004","291","","23285","","80,02",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2009","1067","","104313","","97,76",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2009","998","","99741","","99,94",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2009","778","","71658","","92,11",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2004","291","","23180","","79,66",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2004","406","","31335","","77,18",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2009","1071","","106107,00","","99,07",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2004","292","","23450","","80,31",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2009","775","","70496","","90,96",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2009","789","","68558","","86,89",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2009","811","","73756","","90,94",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2009","846","","76336","","90,23",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2009","999","","99303","","99,40",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2010","1176","","111027,00","","94,41",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2010","1062","","101830","","95,89",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2006","892","","58702","","65,81",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2010","1175","","112120","","95,42",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2006","904","","61478","","68,01",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2006","895","","59082","","66,01",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2010","1195","","114385","","95,72",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2006","878","","58851,00","","67,03",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2006","904","","60981,00","","67,46",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2006","874","","57622,00","","65,93",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2010","1091","","108342","","99,31",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2010","1192","","113539","","95,25",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2006","889","","60485","","68,04",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2010","1190","","113343","","95,25",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2006","894","","58862","","65,84",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2010","1167","","114980","","98,53",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2010","1102","","107562","","97,61",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2010","1187","","113505","","95,62",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2006","907","","61004,00","","67,26",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2010","1187","","114118","","96,14",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2006","892","","58702","","65,81",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2010","1185","","113385,00","","95,68",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2006","901","","60863","","67,55",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2005","775","","53664","","69,24",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2005","838","","55972","","66,79",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2005","733","","51143","","69,77",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2005","737","","51329","","69,65",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2005","791","","54839","","69,33",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2005","791","","54839","","69,33",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2005","900","","59964","","66,63",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2005","740","","51733","","69,91",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2005","734","","51238","","69,81",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2005","805","","55782","","69,29",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2005","762","","53214","","69,83",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2005","762","","53214","","69,83",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2017","454","","64035","","141,05",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2023","","619","","425127","","686,80"
"420500","DIONÍSIO CERQUEIRA","SC","10/2015","679","","93827","","138,18",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2017","472","","65632","","139,05",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2017","468","","64671","","138,19",""
"420500","DIONÍSIO CERQUEIRA","SC","10/2023","","671","","491677,0","","732,75"
"420500","DIONÍSIO CERQUEIRA","SC","09/2023","","662","","476640","","720,00"
"420500","DIONÍSIO CERQUEIRA","SC","08/2023","","654","","470122,00","","718,84"
"420500","DIONÍSIO CERQUEIRA","SC","07/2023","","639","","457670,00","","716,23"
"420500","DIONÍSIO CERQUEIRA","SC","06/2023","","623","","465536","","747,25"
"420500","DIONÍSIO CERQUEIRA","SC","05/2023","","630","","432690","","686,81"
"420500","DIONÍSIO CERQUEIRA","SC","10/2024","","589","","418544,0","","713,02"
"420500","DIONÍSIO CERQUEIRA","SC","05/2017","453","","65580","","144,77",""
"420500","DIONÍSIO CERQUEIRA","SC","09/2024","","608","","432147,0","","714,29"
"420500","DIONÍSIO CERQUEIRA","SC","08/2024","","593","","417922,0","","704,76"
"420500","DIONÍSIO CERQUEIRA","SC","06/2017","462","","67823","","146,80",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2017","421","","63271","","150,29",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2017","436","","70460","","161,61",""
"420500","DIONÍSIO CERQUEIRA","SC","07/2024","","606","","435179,0","","718,12"
"420500","DIONÍSIO CERQUEIRA","SC","06/2024","","627","","448162,0","","714,77"
"420500","DIONÍSIO CERQUEIRA","SC","03/2024","","639","","450293","","706,90"
"420500","DIONÍSIO CERQUEIRA","SC","02/2024","","643","","462161,0","","718,76"
"420500","DIONÍSIO CERQUEIRA","SC","05/2024","","635","","451632,0","","711,23"
"420500","DIONÍSIO CERQUEIRA","SC","09/2017","440","","69388","","157,70",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2017","455","","72551","","159,45",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2017","463","","73459","","158,66",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2024","","605","","432512,0","","716,08"
"420500","DIONÍSIO CERQUEIRA","SC","11/2024","","594","","423383,0","","713,97"
"420500","DIONÍSIO CERQUEIRA","SC","09/2015","707","","97258","","137,56",""
"420500","DIONÍSIO CERQUEIRA","SC","08/2015","720","","99576","","138,30",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2023","","652","","466280,0","","718,46"
"420500","DIONÍSIO CERQUEIRA","SC","11/2023","","659","","468192,0","","713,71"
"420500","DIONÍSIO CERQUEIRA","SC","07/2015","723","","98755","","136,59",""
"420500","DIONÍSIO CERQUEIRA","SC","06/2015","722","","98085","","135,85",""
"420500","DIONÍSIO CERQUEIRA","SC","05/2015","728","","98637","","135,49",""
"420500","DIONÍSIO CERQUEIRA","SC","04/2024","","635","","456737,0","","721,54"
"420500","DIONÍSIO CERQUEIRA","SC","01/2024","","665","","481554,0","","724,14"
"420500","DIONÍSIO CERQUEIRA","SC","03/2015","754","","101119","","134,11",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2026","","525","","422671","","805,09"
"420500","DIONÍSIO CERQUEIRA","SC","02/2015","767","","102894","","134,15",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2017","472","","65632","","139,05",""
"420500","DIONÍSIO CERQUEIRA","SC","02/2026","","537","","392325","","730,59"
"420500","DIONÍSIO CERQUEIRA","SC","04/2026","","520","","360989","","694,21"
"420500","DIONÍSIO CERQUEIRA","SC","03/2026","","527","","369784","","701,68"
"420500","DIONÍSIO CERQUEIRA","SC","04/2015","732","","99871","","136,44",""
"420500","DIONÍSIO CERQUEIRA","SC","01/2015","770","","103216","","134,05",""
"420500","DIONÍSIO CERQUEIRA","SC","03/2023","","620","","424801","","685,16"
"420500","DIONÍSIO CERQUEIRA","SC","05/2026","","526","","365359","","695,92"
"420500","DIONÍSIO CERQUEIRA","SC","10/2017","446","","71377","","160,04",""
"420500","DIONÍSIO CERQUEIRA","SC","11/2015","651","","89152","","136,95",""
"420500","DIONÍSIO CERQUEIRA","SC","12/2015","642","","87197","","135,82",""
"420510","DONA EMMA","SC","10/2024","","60","","41873,0","","697,88"
"420510","DONA EMMA","SC","04/2017","55","","12404","","225,53",""
"420510","DONA EMMA","SC","09/2024","","57","","40823,0","","716,19"
"420510","DONA EMMA","SC","03/2024","","52","","34733","","667,94"
"420510","DONA EMMA","SC","08/2024","","56","","39973,0","","713,80"
"420510","DONA EMMA","SC","02/2024","","52","","34333,0","","660,25"
"420510","DONA EMMA","SC","11/2017","53","","9934","","187,43",""
"420510","DONA EMMA","SC","06/2017","54","","11920","","220,74",""
"420510","DONA EMMA","SC","05/2017","55","","12097","","219,95",""
"420510","DONA EMMA","SC","01/2024","","51","","33583,0","","658,49"
"420510","DONA EMMA","SC","01/2026","","55","","33870","","615,82"
"420510","DONA EMMA","SC","02/2026","","53","","33770","","637,17"
"420510","DONA EMMA","SC","03/2026","","53","","33130","","625,09"
"420510","DONA EMMA","SC","04/2026","","51","","32744","","642,04"
"420510","DONA EMMA","SC","03/2017","52","","11837","","227,63",""
"420510","DONA EMMA","SC","01/2017","52","","11739","","225,75",""
"420510","DONA EMMA","SC","02/2017","52","","11838","","227,65",""
"420510","DONA EMMA","SC","02/2015","32","","5769","","180,28",""
"420510","DONA EMMA","SC","05/2026","","54","","35876","","664,37"
"420510","DONA EMMA","SC","09/2015","32","","6030","","188,44",""
"420510","DONA EMMA","SC","03/2015","32","","5776","","180,50",""
"420510","DONA EMMA","SC","07/2024","","58","","40948,0","","706,00"
"420510","DONA EMMA","SC","11/2015","26","","4540","","174,62",""
"420510","DONA EMMA","SC","12/2015","28","","5009","","178,89",""
"420510","DONA EMMA","SC","12/2023","","51","","33266,0","","652,27"
"420510","DONA EMMA","SC","11/2023","","50","","32516,0","","650,32"
"420510","DONA EMMA","SC","10/2023","","52","","34316,0","","659,92"
"420510","DONA EMMA","SC","09/2023","","52","","34293","","659,48"
"420510","DONA EMMA","SC","08/2023","","53","","34943,00","","659,30"
"420510","DONA EMMA","SC","05/2023","","45","","32007","","711,27"
"420510","DONA EMMA","SC","08/2015","35","","6513","","186,09",""
"420510","DONA EMMA","SC","12/2017","52","","10040","","193,08",""
"420510","DONA EMMA","SC","10/2017","56","","10698","","191,04",""
"420510","DONA EMMA","SC","06/2024","","58","","41162,0","","709,69"
"420510","DONA EMMA","SC","04/2015","35","","6559","","187,40",""
"420510","DONA EMMA","SC","06/2023","","48","","32856","","684,50"
"420510","DONA EMMA","SC","10/2015","27","","4871","","180,41",""
"420510","DONA EMMA","SC","07/2023","","54","","35533,00","","658,02"
"420510","DONA EMMA","SC","12/2024","","56","","39576,0","","706,71"
"420510","DONA EMMA","SC","11/2024","","58","","40673,0","","701,26"
"420510","DONA EMMA","SC","05/2015","34","","6455","","189,85",""
"420510","DONA EMMA","SC","09/2017","56","","10701","","191,09",""
"420510","DONA EMMA","SC","06/2015","35","","6644","","189,83",""
"420510","DONA EMMA","SC","07/2015","35","","6644","","189,83",""
"420510","DONA EMMA","SC","04/2023","","42","","29907","","712,07"
"420510","DONA EMMA","SC","01/2015","32","","5769","","180,28",""
"420510","DONA EMMA","SC","08/2017","57","","11351","","199,14",""
"420510","DONA EMMA","SC","05/2024","","54","","37855,0","","701,02"
"420510","DONA EMMA","SC","07/2017","56","","11189","","199,80",""
"420510","DONA EMMA","SC","03/2023","","39","","28279","","725,10"
"420510","DONA EMMA","SC","04/2024","","51","","34393,0","","674,37"
"420510","DONA EMMA","SC","11/2007","111","","6287","","56,64",""
"420510","DONA EMMA","SC","02/2007","122","","5824","","47,74",""
"420510","DONA EMMA","SC","10/2021","31","","2794","","90,13",""
"420510","DONA EMMA","SC","09/2021","31","","2744","","88,52",""
"420510","DONA EMMA","SC","08/2021","31","","2744","","88,52",""
"420510","DONA EMMA","SC","07/2021","34","","3397","","99,91",""
"420510","DONA EMMA","SC","06/2021","34","","3062","","90,06",""
"420510","DONA EMMA","SC","05/2021","34","","2971","","87,38",""
"420510","DONA EMMA","SC","04/2021","34","","2369","","69,68",""
"420510","DONA EMMA","SC","10/2012","65","","6878","","105,82",""
"420510","DONA EMMA","SC","03/2021","35","","5870","","167,71",""
