anexo_padronizado,coluna,cod_conta,conta,linhas,municipios,anos,primeiro_ano,ultimo_ano
Anexo I-HI,31/12/2017,P3.4.1.2.0.00.00,3.4.1.2.0.00.00 - Juros e Encargos da Dívida Contratual Externa,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.2.1.00.00,3.4.1.2.1.00.00 - Juros e Encargos da Dívida Contratual Externa - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.3.0.00.00,3.4.1.3.0.00.00 - Juros e Encargos da Dívida Mobiliária,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.3.1.00.00,3.4.1.3.1.00.00 - Juros e Encargos da Dívida Mobiliária - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.8.0.00.00,3.4.1.8.0.00.00 - Outros Juros e Encargos de Empréstimos e Financiamentos Internos,7,7,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.8.1.00.00,3.4.1.8.1.00.00 - Outros Juros e Encargos de Empréstimos e Financiamentos Internos - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.8.3.00.00,3.4.1.8.3.00.00 - Outros Juros e Encargos de Empréstimos e Financiamentos Internos - Inter OFSS - União,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.1.8.5.00.00,3.4.1.8.5.00.00 - Outros Juros e Encargos de Empréstimos e Financiamentos Internos - Inter OFSS - Município,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.0.0.00.00,3.4.2.0.0.00.00 - Juros e Encargos de Mora,113,113,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.1.0.00.00,3.4.2.1.0.00.00 - Juros e Encargos de Mora de Empréstimos e Financiamentos Internos Obtidos,9,9,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.1.1.00.00,3.4.2.1.1.00.00 - Juros e Encargos de Mora de Empréstimos e Financiamentos Internos Obtidos - Consolidação,9,9,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.2.0.00.00,3.4.2.2.0.00.00 - Juros e Encargos de Mora de Empréstimos e Financiamentos Externos Obtidos,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.2.1.00.00,3.4.2.2.1.00.00 - Juros e Encargos de Mora de Empréstimos e Financiamentos Externos Obtidos - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.3.0.00.00,3.4.2.3.0.00.00 - Juros e Encargos de Mora de Aquisição de Bens e Serviços,80,80,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.3.1.00.00,3.4.2.3.1.00.00 - Juros e Encargos de Mora de Aquisição de Bens e Serviços - Consolidação,80,80,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.4.0.00.00,3.4.2.4.0.00.00 - Juros e Encargos de Mora de Obrigações Tributárias,39,39,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.4.1.00.00,3.4.2.4.1.00.00 - Juros e Encargos de Mora de Obrigações Tributárias - Consolidação,39,39,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.9.0.00.00,3.4.2.9.0.00.00 - Outros Juros e Encargos de Mora,23,23,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.2.9.1.00.00,3.4.2.9.1.00.00 - Outros Juros e Encargos de Mora - Consolidação,23,23,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.0.0.00.00,3.4.3.0.0.00.00 - Variações Monetárias e Cambiais,66,66,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.1.0.00.00,3.4.3.1.0.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Interna,15,15,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.1.1.00.00,3.4.3.1.1.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Interna - Consolidação,11,11,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.1.3.00.00,3.4.3.1.3.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Interna - Inter OFSS - União,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.1.4.00.00,3.4.3.1.4.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Interna - Inter OFSS - Estado,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.1.5.00.00,3.4.3.1.5.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Interna - Inter OFSS - Município,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.2.0.00.00,3.4.3.2.0.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Externa,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.2.1.00.00,3.4.3.2.1.00.00 - Variações Monetárias e Cambiais de Dívida Contratual Externa - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.9.0.00.00,3.4.3.9.0.00.00 - Outras Variações Monetárias e Cambiais,54,54,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.9.1.00.00,3.4.3.9.1.00.00 - Outras Variações Monetárias e Cambiais - Consolidação,49,49,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.9.3.00.00,3.4.3.9.3.00.00 - Outras Variações Monetárias e Cambiais - Inter OFSS - União,6,6,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.3.9.4.00.00,3.4.3.9.4.00.00 - Outras Variações Monetárias e Cambiais - Inter OFSS - Estado,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.4.0.0.00.00,3.4.4.0.0.00.00 - Descontos Financeiros Concedidos,9,9,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.4.0.1.00.00,3.4.4.0.1.00.00 - Descontos Financeiros Concedidos - Consolidação,9,9,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.0.0.00.00,3.4.9.0.0.00.00 - Outras Variações Patrimoniais Diminutivas - Financeiras,114,114,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.1.0.00.00,3.4.9.1.0.00.00 - Juros e Encargos em Sentenças Judiciais,8,8,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.1.1.00.00,3.4.9.1.1.00.00 - Juros e Encargos em Sentenças Judiciais - Consolidação,8,8,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.2.0.00.00,3.4.9.2.0.00.00 - Juros e Encargos em Indenizações e Restituições,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.2.1.00.00,3.4.9.2.1.00.00 - Juros e Encargos em Indenizações e Restituições - Consolidação,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.9.0.00.00,3.4.9.9.0.00.00 - Outras Variações Patrimoniais Diminutivas Financeiras,107,107,1,2017,2017
Anexo I-HI,31/12/2017,P3.4.9.9.1.00.00,3.4.9.9.1.00.00 - Outras Variações Patrimoniais Diminutivas Financeiras - Consolidação,107,107,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.0.0.0.00.00,3.5.0.0.0.00.00 - Transferências e Delegações Concedidas,295,295,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.0.0.00.00,3.5.1.0.0.00.00 - Transferências Intragovernamentais,294,294,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.1.0.00.00,3.5.1.1.0.00.00 - Transferências Concedidas para a Execução Orçamentária,292,292,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.1.2.00.00,3.5.1.1.2.00.00 - Transferências Concedidas para a Execução Orçamentária - Intra OFSS,292,292,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.2.0.00.00,3.5.1.2.0.00.00 - Transferências Concedidas - Independentes de Execução Orçamentária,81,81,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.2.2.00.00,3.5.1.2.2.00.00 - Transferências Concedidas - Independentes de Execução Orçamentária - Intra OFSS,81,81,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.3.0.00.00,3.5.1.3.0.00.00 - Transferências Concedidas para Aportes de Recursos para o RPPS,29,29,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.1.3.2.00.00,3.5.1.3.2.00.00 - Transferências Concedidas para Aportes de Recursos para o RPPS - Intra OFSS,29,29,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.0.0.00.00,3.5.2.0.0.00.00 - Transferências Inter Governamentais,284,284,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.1.0.00.00,3.5.2.1.0.00.00 - Distribuição Constitucional ou Legal de Receitas,11,11,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.1.1.00.00,3.5.2.1.1.00.00 - Distribuição Constitucional ou Legal de Receitas - Consolidação,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.1.3.00.00,3.5.2.1.3.00.00 - Distribuição Constitucional ou Legal de Receitas - Inter OFSS - União,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.1.4.00.00,3.5.2.1.4.00.00 - Distribuição Constitucional ou Legal de Receitas - Inter OFSS - Estado,7,7,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.2.0.00.00,3.5.2.2.0.00.00 - Transferências ao FUNDEB,261,261,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.2.4.00.00,3.5.2.2.4.00.00 - Transferências ao FUNDEB - Inter OFSS - Estado,261,261,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.3.0.00.00,3.5.2.3.0.00.00 - Transferências Voluntárias,32,32,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.3.1.00.00,3.5.2.3.1.00.00 - Transferências Voluntárias - Consolidação,10,10,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.3.3.00.00,3.5.2.3.3.00.00 - Transferências Voluntárias - Inter OFSS - União,12,12,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.3.4.00.00,3.5.2.3.4.00.00 - Transferências Voluntárias - Inter OFSS - Estado,13,13,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.3.5.00.00,3.5.2.3.5.00.00 - Transferências Voluntárias - Inter OFSS - Município,8,8,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.4.0.00.00,3.5.2.4.0.00.00 - Outras Transferências,41,41,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.4.1.00.00,3.5.2.4.1.00.00 - Outras Transferências - Consolidação,25,25,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.4.3.00.00,3.5.2.4.3.00.00 - Outras Transferências - Inter OFSS - União,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.4.4.00.00,3.5.2.4.4.00.00 - Outras Transferências - Inter OFSS - Estado,15,15,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.2.4.5.00.00,3.5.2.4.5.00.00 - Outras Transferências - Inter OFSS - Município,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.3.0.0.00.00,3.5.3.0.0.00.00 - Transferências a Instituições Privadas,287,287,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.3.1.0.00.00,3.5.3.1.0.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,287,287,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.3.1.1.00.00,3.5.3.1.1.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos - Consolidação,287,287,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.3.2.0.00.00,3.5.3.2.0.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.3.2.1.00.00,3.5.3.2.1.00.00 - Transferências a Instituições Privadas com Fins Lucrativos - Consolidação,3,3,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.4.0.0.00.00,3.5.4.0.0.00.00 - Transferências a Instituições Multigovernamentais,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.4.0.1.00.00,3.5.4.0.1.00.00 - Transferências a Instituições Multigovernamentais - Consolidação,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.5.0.0.00.00,3.5.5.0.0.00.00 - Transferências a Consórcios Públicos,245,245,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.5.0.1.00.00,3.5.5.0.1.00.00 - Transferências a Consórcios Públicos - Consolidação,245,245,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.0.0.00.00,3.5.7.0.0.00.00 - Execução Orçamentária Delegada,111,111,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.1.0.00.00,3.5.7.1.0.00.00 - Execução Orçamentária Delegada a Entes,61,61,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.1.3.00.00,3.5.7.1.3.00.00 - Execução Orçamentária Delegada a Entes - Inter OFSS - União,45,45,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.1.4.00.00,3.5.7.1.4.00.00 - Execução Orçamentária Delegada a Entes - Inter OFSS - Estado,18,18,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.1.5.00.00,3.5.7.1.5.00.00 - Execução Orçamentária Delegada a Entes - Inter OFSS - Município,13,13,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.2.0.00.00,3.5.7.2.0.00.00 - Execução Orçamentária Delegada a Consórcios,75,75,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.7.2.1.00.00,3.5.7.2.1.00.00 - Execução Orçamentária Delegada a Consórcios - Consolidação,75,75,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.9.0.0.00.00,3.5.9.0.0.00.00 - Outras Transferências e Delegações Concedidas,154,154,1,2017,2017
Anexo I-HI,31/12/2017,P3.5.9.0.1.00.00,3.5.9.0.1.00.00 - Outras Transferências Concedidas - Consolidação,154,154,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.0.0.0.00.00,3.6.0.0.0.00.00 - Desvalorização e Perda de Ativos e Incorporação de Passivos,224,224,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.0.0.00.00,"3.6.1.0.0.00.00 - Reavaliação, Redução a Valor Recuperável e Ajuste para Perdas",165,165,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.1.0.00.00,3.6.1.1.0.00.00 - Reavaliação de Imobilizado,29,29,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.1.1.00.00,3.6.1.1.1.00.00 - Reavaliação de Imobilizado - Consolidação,29,29,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.3.0.00.00,3.6.1.3.0.00.00 - Reavaliação de Outros Ativos,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.3.1.00.00,3.6.1.3.1.00.00 - Reavaliação de Outros Ativos - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.4.0.00.00,3.6.1.4.0.00.00 - Redução a Valor Recuperável de Investimentos,14,14,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.4.1.00.00,3.6.1.4.1.00.00 - Redução a Valor Recuperável de Investimentos - Consolidação,14,14,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.5.0.00.00,3.6.1.5.0.00.00 - Redução a Valor Recuperável de Imobilizado,20,20,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.5.1.00.00,3.6.1.5.1.00.00 - Redução a Valor Recuperável de Imobilizado - Consolidação,20,20,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.6.0.00.00,3.6.1.6.0.00.00 - Redução a Valor Recuperável de Intangíveis,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.6.1.00.00,3.6.1.6.1.00.00 - Redução a Valor Recuperável de Intangíveis - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.0.00.00,3.6.1.7.0.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários,140,140,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.1.00.00,3.6.1.7.1.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários  - Consolidação,134,134,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.2.00.00,3.6.1.7.2.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários- Intra OFSS,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.3.00.00,3.6.1.7.3.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários- Inter OFSS - União,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.4.00.00,3.6.1.7.4.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários- Inter OFSS - Estado,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.7.5.00.00,3.6.1.7.5.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Créditos e de Investimentos e Aplicações Temporários- Inter OFSS - Município,5,5,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.8.0.00.00,3.6.1.8.0.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Estoques,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.1.8.1.00.00,3.6.1.8.1.00.00 - Variação Patrimonial Diminutiva com Ajuste de Perdas de Estoques - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.2.0.0.00.00,3.6.2.0.0.00.00 - Perdas com Alienação,30,30,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.2.1.0.00.00,3.6.2.1.0.00.00 - Perdas com Alienação de Investimentos,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.2.1.1.00.00,3.6.2.1.1.00.00 - Perdas com Alienação de Investimentos - Consolidação,4,4,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.2.2.0.00.00,3.6.2.2.0.00.00 - Perdas com Alienação de Imobilizado,26,26,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.2.2.1.00.00,3.6.2.2.1.00.00 - Perdas com Alienação de Imobilizado - Consolidação,26,26,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.3.0.0.00.00,3.6.3.0.0.00.00 - Perdas Involuntárias,31,31,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.3.1.0.00.00,3.6.3.1.0.00.00 - Perdas Involuntárias com Imobilizado,30,30,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.3.1.1.00.00,3.6.3.1.1.00.00 - Perdas Involuntárias com Imobilizado - Consolidação,30,30,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.3.9.0.00.00,3.6.3.9.0.00.00 - Outras Perdas Involuntárias,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.3.9.1.00.00,3.6.3.9.1.00.00 - Outras Perdas Involuntárias - Consolidação,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.4.0.0.00.00,3.6.4.0.0.00.00 - Incorporação de Passivos,50,50,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.4.0.1.00.00,3.6.4.0.1.00.00 - Incorporação de Passivos - Consolidação,50,50,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.5.0.0.00.00,3.6.5.0.0.00.00 - Desincorporação de Ativos,135,135,1,2017,2017
Anexo I-HI,31/12/2017,P3.6.5.0.1.00.00,3.6.5.0.1.00.00 - Desincorporação de Ativos - Consolidação,135,135,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.0.0.0.00.00,3.7.0.0.0.00.00 - Tributárias,294,294,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.0.0.00.00,"3.7.1.0.0.00.00 - Impostos, Taxas e Contribuições de Melhoria",198,198,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.1.0.00.00,3.7.1.1.0.00.00 - Impostos,70,70,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.1.1.00.00,3.7.1.1.1.00.00 - Impostos- Consolidação,70,70,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.2.0.00.00,3.7.1.2.0.00.00 - Taxas,182,182,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.2.1.00.00,3.7.1.2.1.00.00 - Taxas - Consolidação,182,182,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.3.0.00.00,3.7.1.3.0.00.00 - Contribuições de Melhoria,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.1.3.1.00.00,3.7.1.3.1.00.00 - Contribuições de Melhoria - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.0.0.00.00,3.7.2.0.0.00.00 - Contribuições,292,292,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.1.0.00.00,3.7.2.1.0.00.00 - Contribuições Sociais,284,284,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.1.1.00.00,3.7.2.1.1.00.00 - Contribuições Sociais - Consolidação,259,259,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.1.3.00.00,3.7.2.1.3.00.00 - Contribuições Sociais - Inter OFSS - União,61,61,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.1.5.00.00,3.7.2.1.5.00.00 - Contribuições Sociais - Inter OFSS - Município,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.2.0.00.00,3.7.2.2.0.00.00 - Contribuições de Intervenção no Domínio Econômico,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.2.1.00.00,3.7.2.2.1.00.00 - Contribuições de Intervenção no Domínio Econômico - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.3.0.00.00,3.7.2.3.0.00.00 - Contribuição para o Custeio do Serviço de Iluminação Pública - Cosip,17,17,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.3.1.00.00,3.7.2.3.1.00.00 - Contribuição para o Custeio do Serviço de Iluminação Pública - Cosip - Consolidação,17,17,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.9.0.00.00,3.7.2.9.0.00.00 - Outras Contribuições,141,141,1,2017,2017
Anexo I-HI,31/12/2017,P3.7.2.9.1.00.00,3.7.2.9.1.00.00 - Outras Contribuições - Consolidação,141,141,1,2017,2017
Anexo I-HI,31/12/2017,P3.8.0.0.0.00.00,"3.8.0.0.0.00.00 - Custo das Mercadorias Vendidas, dos Produtos Vendidos e dos Serviços Prestados",1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.8.3.0.0.00.00,3.8.3.0.0.00.00 - Custo dos Serviços Prestados,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.8.3.0.1.00.00,3.8.3.0.1.00.00 - Custo dos Serviços Prestados - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.0.0.0.00.00,3.9.0.0.0.00.00 - Outras Variações Patrimoniais Diminutivas,282,282,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.0.0.00.00,3.9.1.0.0.00.00 - Premiações,229,229,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.1.0.00.00,3.9.1.1.0.00.00 - Premiações Culturais,87,87,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.1.1.00.00,3.9.1.1.1.00.00 - Premiações Culturais - Consolidação,87,87,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.2.0.00.00,3.9.1.2.0.00.00 - Premiações Artísticas,27,27,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.2.1.00.00,3.9.1.2.1.00.00 - Premiações Artísticas - Consolidação,27,27,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.3.0.00.00,3.9.1.3.0.00.00 - Premiações Cientificas,5,5,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.3.1.00.00,3.9.1.3.1.00.00 - Premiações Cientificas - Consolidação,5,5,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.4.0.00.00,3.9.1.4.0.00.00 - Premiações Desportivas,192,192,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.4.1.00.00,3.9.1.4.1.00.00 - Premiações Desportivas - Consolidação,192,192,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.5.0.00.00,3.9.1.5.0.00.00 - Ordens Honorificas,18,18,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.5.1.00.00,3.9.1.5.1.00.00 - Ordens Honorificas - Consolidação,18,18,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.9.0.00.00,3.9.1.9.0.00.00 - Outras Premiações,99,99,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.1.9.1.00.00,3.9.1.9.1.00.00 - Outras Premiações - Consolidação,99,99,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.4.0.0.00.00,3.9.4.0.0.00.00 - Incentivos,117,117,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.4.1.0.00.00,3.9.4.1.0.00.00 - Incentivos a Educação,111,111,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.4.1.1.00.00,3.9.4.1.1.00.00 - Incentivos a Educação - Consolidação,111,111,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.4.9.0.00.00,3.9.4.9.0.00.00 - Outros Incentivos,8,8,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.4.9.1.00.00,3.9.4.9.1.00.00 - Outros Incentivos - Consolidação,8,8,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.5.0.0.00.00,3.9.5.0.0.00.00 - Subvenções Econômicas,11,11,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.5.0.1.00.00,3.9.5.0.1.00.00 - Subvenções Econômicas - Consolidação,11,11,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.0.0.00.00,3.9.7.0.0.00.00 - VPD de Constituição de Provisões,50,50,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.1.0.00.00,3.9.7.1.0.00.00 - VPD de Provisão para Riscos Trabalhistas,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.1.1.00.00,3.9.7.1.1.00.00 - VPD de Provisão para Riscos Trabalhistas - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.2.0.00.00,3.9.7.2.0.00.00 - VPD de Provisões Matemáticas Previdenciárias a Longo Prazo,37,37,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.2.1.00.00,3.9.7.2.1.00.00 - VPD de Provisões Matemáticas Previdenciárias a Longo Prazo - Consolidação,37,37,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.4.0.00.00,3.9.7.4.0.00.00 - VPD de Provisão para Riscos Cíveis,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.4.1.00.00,3.9.7.4.1.00.00 - VPD de Provisão para Riscos Cíveis - Consolidação,1,1,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.9.0.00.00,3.9.7.9.0.00.00 - VPD de Outras Provisões,16,16,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.7.9.1.00.00,3.9.7.9.1.00.00 - VPD de Outras Provisões - Consolidação,16,16,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.9.0.0.00.00,3.9.9.0.0.00.00 - Diversas Variações Patrimoniais Diminutivas,242,242,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.9.1.0.00.00,3.9.9.1.0.00.00 - Compensação Financeira entre RGPS/RPPS,7,7,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.9.1.2.00.00,3.9.9.1.2.00.00 - Compensação Financeira entre RGPS/RPPS - Intra OFSS,2,2,1,2017,2017
Anexo I-HI,31/12/2017,P3.9.9.1.3.00.00,3.9.9.1.3.00.00 - Compensação Financeira entre RGPS/RPPS - Inter OFSS - União,3,3,1,2017,2017
