exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,_periodo,_anexo
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Alimentação e Nutrição,3440371.59,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação,98389505.18,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Fundamental,65103463.47,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Profissional,148837.5,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Superior,1433250.0,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação Infantil,30707459.58,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação de Jovens e Adultos,621644.63,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação Especial,374850.0,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Cultura,3563883.36,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Difusão Cultural,3563883.36,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Urbanismo,49757169.57,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Infra-Estrutura Urbana,34728333.75,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Serviços Urbanos,14860980.19,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transportes Coletivos Urbanos,167855.63,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Habitação,1941762.89,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Habitação Urbana,1941762.89,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Saneamento,38537959.95,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Saneamento Básico Urbano,38537959.95,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Gestão Ambiental,63206.33,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Preservação e Conservação Ambiental,63206.33,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Agricultura,2702882.04,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Abastecimento,233377.21,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Extensão Rural,2469504.83,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Indústria,1025655.75,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Promoção Industrial,1025655.75,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Comércio e Serviços,1237082.5,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Turismo,1237082.5,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transporte,19143696.16,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transporte Rodoviário,19143696.16,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Desporto e Lazer,3281905.04,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Desporto Comunitário,3281905.04,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Encargos Especiais,11296093.58,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Serviço da Dívida Interna,9906587.06,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,FU28 - Demais Subfunções,1389506.52,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Reserva de Contingência,3212228.17,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),19295837.53,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,TOTAL (III) = (I + II),349352833.33,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),420613124.89,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Legislativa,6394228.51,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ação Legislativa,6394228.51,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Administração,24918961.61,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,FU04 - Administração Geral,14667600.21,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Administração Financeira,4404671.25,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Tecnologia da Informação,4660337.5,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,FU04 - Demais Subfunções,1186352.65,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Segurança Pública,2906551.41,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Policiamento,1947815.78,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Defesa Civil,958735.63,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência Social,10874980.77,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência ao Idoso,1868035.4,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência à Pessoa com Deficiência,145860.76,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência à Criança e ao Adolescente,7958528.62,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência Comunitária,902555.99,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Previdência Social,24390191.52,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Previdência do Regime Estatutário,24390191.52,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Saúde,72700494.88,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Atenção Básica,68064123.29,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Vigilância Epidemiológica,396000.0,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Alimentação e Nutrição,4240371.59,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação,122863935.05,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Fundamental,84903930.61,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Profissional,148837.5,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ensino Superior,1433250.0,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação Infantil,35381422.31,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação de Jovens e Adultos,621644.63,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Educação Especial,374850.0,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Cultura,3595883.36,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Difusão Cultural,3595883.36,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Urbanismo,55203819.57,4,RREO-Anexo 02
2025,RREO,4,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Infra-Estrutura Urbana,37034983.75,4,RREO-Anexo 02
